1/1/2006 0:00,3108 OCCIDENTAL DR,3,1115,10851(A)VC TAKE VEH W/O OWNER,2404,38.55042047,-121.3914158
1/1/2006 0:00,2082 EXPEDITION WAY,5,1512,459 PC  BURGLARY RESIDENCE,2204,38.47350069,-121.4901858
1/1/2006 0:00,4 PALEN CT,2,212,10851(A)VC TAKE VEH W/O OWNER,2404,38.65784584,-121.4621009
1/1/2006 0:00,22 BECKFORD CT,6,1443,476 PC PASS FICTICIOUS CHECK,2501,38.50677377,-121.4269508
1/1/2006 0:00,3421 AUBURN BLVD,2,508,459 PC  BURGLARY-UNSPECIFIED,2299,38.6374478,-121.3846125
1/1/2006 0:00,5301 BONNIEMAE WAY,6,1084,530.5 PC USE PERSONAL ID INFO,2604,38.52697863,-121.4513383
1/1/2006 0:00,2217 16TH AVE,4,957,459 PC  BURGLARY VEHICLE,2299,38.537173,-121.4875774
1/1/2006 0:00,3547 P ST,3,853,484 PC   PETTY THEFT/INSIDE,2308,38.56433456,-121.4618826
1/1/2006 0:00,1326 HELMSMAN WAY,1,444,1708 US   THEFT OF MAIL,2310,38.60960217,-121.4918375
